timestamp,strain_microstrain,tilt_deg,vibration_g,displacement_mm,node1_tilt_x,node1_tilt_y,node2_tilt_x,node2_tilt_y,node3_tilt_x,node3_tilt_y,node1_tilt_resultant,node2_tilt_resultant,node3_tilt_resultant,transient_accel_g,rms_vibration_g,anomaly_score,sensor_status,zone_id,hazard_zone
2026-03-01 03:06:04,181.45,0.188,0.0518,1.355,0.006,-0.017,0.155,0.107,-0.029,0.025,0.018,0.188,0.038,0.0037,0.0518,0.2053,NOMINAL,0,ZONE_A
2026-03-01 01:11:14,115.17,0.156,0.0455,1.139,0.038,-0.012,0.123,0.097,0.023,0.043,0.04,0.156,0.049,0.03,0.0455,0.27,NOMINAL,0,ZONE_A
2026-03-01 07:20:24,803.73,8.398,1.3212,10.586,2.013,3.141,5.893,5.984,0.809,0.452,3.73,8.398,0.927,1.3212,0.7925,0.7702,CRITICAL,2,ZONE_C
2026-03-01 01:50:00,124.73,0.124,0.0349,1.591,0.011,-0.014,0.117,0.042,0.001,-0.01,0.018,0.124,0.01,0.0149,0.0349,0.2914,NOMINAL,0,ZONE_A
2026-03-01 07:45:02,1202.31,6.54,2.0414,20.904,1.679,2.176,5.988,2.63,0.175,0.663,2.749,6.54,0.686,1.0247,2.0414,0.8037,CRITICAL,2,ZONE_C
2026-03-01 09:16:06,1078.99,9.489,1.2679,15.005,2.992,2.299,7.135,6.256,1.108,0.804,3.773,9.489,1.369,0.7287,1.2679,0.8356,CRITICAL,2,ZONE_C
2026-03-01 09:36:08,856.29,6.821,1.4648,9.518,1.852,1.867,4.961,4.681,1.007,0.803,2.629,6.821,1.288,0.7146,1.4648,0.9893,CRITICAL,2,ZONE_C
2026-03-01 04:21:02,537.88,2.712,0.2778,5.464,0.578,0.214,2.473,1.112,0.059,0.017,0.616,2.712,0.061,0.08,0.2778,0.4034,CAUTION,1,ZONE_B
2026-03-01 08:28:32,833.41,6.786,1.6694,14.555,2.922,1.944,4.587,5.002,0.63,0.661,3.51,6.786,0.913,0.9893,1.6694,0.781,CRITICAL,2,ZONE_C
2026-03-01 00:10:52,126.43,0.123,0.0326,0.955,0.013,-0.029,0.115,0.043,-0.054,0.051,0.032,0.123,0.074,0.0058,0.0326,0.1916,NOMINAL,0,ZONE_A
2026-03-01 01:59:28,152.85,0.102,0.0267,1.02,0.015,-0.033,0.081,0.061,-0.006,0.018,0.036,0.102,0.018,0.0059,0.0267,0.0681,NOMINAL,0,ZONE_A
2026-03-01 05:28:34,455.47,2.213,0.2897,4.636,0.68,0.393,1.92,1.101,0.031,0.197,0.786,2.213,0.199,0.1527,0.2897,0.4887,CAUTION,1,ZONE_B
2026-03-01 02:07:02,175.09,0.132,0.042,1.303,0.018,-0.023,0.122,0.051,-0.036,0.021,0.029,0.132,0.042,0.0143,0.042,0.0748,NOMINAL,0,ZONE_A
2026-03-01 00:30:40,160.82,0.138,0.0525,0.885,0.015,-0.006,0.124,0.061,-0.021,0.016,0.016,0.138,0.026,0.0025,0.0525,0.092,NOMINAL,0,ZONE_A
2026-03-01 00:49:16,129.27,0.171,0.0334,1.305,-0.009,-0.004,0.166,0.044,-0.048,0.019,0.01,0.171,0.051,0.0334,0.005,0.2383,NOMINAL,0,ZONE_A
2026-03-01 00:20:42,156.8,0.181,0.0505,1.032,0.042,-0.01,0.148,0.104,-0.013,0.023,0.043,0.181,0.027,0.0024,0.0505,0.181,NOMINAL,0,ZONE_A
2026-03-01 04:27:50,320.0,2.562,0.3356,3.829,0.624,0.191,2.154,1.389,0.267,0.037,0.653,2.562,0.269,0.2019,0.3356,0.467,CAUTION,1,ZONE_B
2026-03-01 09:18:40,1023.44,11.13,0.9816,12.508,1.421,2.966,8.182,7.545,0.662,0.746,3.289,11.13,0.997,0.62,0.9816,0.9757,CRITICAL,2,ZONE_C
2026-03-01 09:25:32,1007.4,8.423,1.9955,12.354,2.312,2.645,6.864,4.882,1.046,1.059,3.513,8.423,1.488,1.4557,1.9955,0.7624,CRITICAL,2,ZONE_C
2026-03-01 08:30:40,973.49,7.909,1.1594,12.89,2.251,2.039,5.526,5.658,0.759,0.766,3.037,7.909,1.079,1.1594,1.0282,0.9831,CRITICAL,2,ZONE_C
2026-03-01 04:28:48,546.58,1.927,0.2719,3.975,0.698,0.297,1.564,1.126,0.225,0.162,0.758,1.927,0.277,0.1585,0.2719,0.5764,CAUTION,1,ZONE_B
2026-03-01 07:22:34,857.82,7.242,1.4135,17.634,2.029,2.592,5.333,4.9,0.679,0.936,3.292,7.242,1.156,0.62,1.4135,0.9277,CRITICAL,2,ZONE_C
2026-03-01 08:03:50,936.6,8.488,1.1367,9.141,2.187,2.372,5.679,6.309,0.791,1.059,3.226,8.488,1.322,0.872,1.1367,0.96,CRITICAL,2,ZONE_C
2026-03-01 01:42:48,88.63,0.083,0.0311,0.794,0.031,-0.028,0.078,0.029,-0.038,0.003,0.042,0.083,0.038,0.0038,0.0311,0.1314,NOMINAL,0,ZONE_A
2026-03-01 05:07:30,385.77,2.078,0.4041,6.434,0.622,0.132,1.453,1.486,0.271,0.13,0.636,2.078,0.3,0.1301,0.4041,0.4865,CAUTION,1,ZONE_B
2026-03-01 01:17:36,78.31,0.202,0.0444,1.053,0.014,-0.01,0.161,0.122,0.0,0.001,0.018,0.202,0.001,0.0259,0.0444,0.2355,NOMINAL,0,ZONE_A
2026-03-01 09:02:30,1043.0,5.989,0.994,10.659,1.502,1.445,4.6,3.834,1.061,1.035,2.085,5.989,1.482,0.6853,0.994,0.957,CRITICAL,2,ZONE_C
2026-03-01 05:10:00,565.7,2.379,0.3489,5.765,0.414,0.218,1.825,1.526,0.286,0.125,0.468,2.379,0.312,0.1471,0.3489,0.5313,CAUTION,1,ZONE_B
2026-03-01 03:12:02,149.19,0.17,0.0303,1.052,0.034,-0.016,0.118,0.123,-0.016,0.028,0.038,0.17,0.032,0.028,0.0303,0.2354,NOMINAL,0,ZONE_A
2026-03-01 08:53:56,955.26,4.698,2.4974,8.1,2.74,1.758,3.77,2.803,1.123,0.664,3.255,4.698,1.305,1.6375,2.4974,0.8142,CRITICAL,2,ZONE_C
2026-03-01 06:24:10,551.88,2.008,0.2115,6.479,0.469,0.267,1.726,1.026,0.009,0.131,0.54,2.008,0.131,0.1404,0.2115,0.5635,CAUTION,1,ZONE_B
2026-03-01 00:15:24,116.15,0.114,0.0374,1.439,0.035,0.011,0.086,0.074,-0.001,0.013,0.036,0.114,0.013,0.0028,0.0374,0.1627,NOMINAL,0,ZONE_A
2026-03-01 09:14:02,1123.3,10.15,1.6902,10.053,1.854,0.78,9.319,4.024,0.842,0.474,2.012,10.15,0.966,0.8855,1.6902,0.8429,CRITICAL,2,ZONE_C
2026-03-01 03:15:56,173.97,0.145,0.0309,1.545,0.009,0.002,0.133,0.057,-0.001,0.012,0.009,0.145,0.013,0.0117,0.0309,0.1928,NOMINAL,0,ZONE_A
2026-03-01 06:20:58,556.89,1.712,0.336,4.065,0.439,0.448,1.244,1.176,0.171,0.109,0.627,1.712,0.203,0.08,0.336,0.5184,CAUTION,1,ZONE_B
2026-03-01 06:43:06,871.23,9.98,1.3307,16.354,1.977,1.537,7.328,6.776,0.801,0.593,2.504,9.98,0.997,1.3307,1.0539,0.8548,CRITICAL,2,ZONE_C
2026-03-01 09:43:06,1074.53,8.65,1.0266,22.629,2.535,1.235,7.378,4.516,0.972,0.618,2.82,8.65,1.151,0.9209,1.0266,0.7815,CRITICAL,2,ZONE_C
2026-03-01 02:53:40,120.6,0.213,0.007,0.565,0.015,0.003,0.195,0.085,0.0,-0.005,0.015,0.213,0.005,0.002,0.007,0.1496,NOMINAL,0,ZONE_A
2026-03-01 09:37:30,1107.43,6.376,2.5031,27.471,2.77,1.537,5.025,3.925,1.033,0.628,3.168,6.376,1.209,1.0531,2.5031,0.9199,CRITICAL,2,ZONE_C
2026-03-01 02:09:10,161.13,0.162,0.0196,1.378,0.04,-0.003,0.134,0.091,-0.031,0.007,0.04,0.162,0.031,0.0088,0.0196,0.1716,NOMINAL,0,ZONE_A
2026-03-01 09:33:22,760.0,6.77,1.8133,16.325,3.022,1.856,6.318,2.432,1.182,0.54,3.546,6.77,1.3,0.62,1.8133,0.9639,CRITICAL,2,ZONE_C
2026-03-01 01:34:52,122.61,0.116,0.0431,0.891,0.011,0.002,0.109,0.04,-0.016,-0.007,0.011,0.116,0.018,0.0037,0.0431,0.1438,NOMINAL,0,ZONE_A
2026-03-01 09:59:08,1041.44,9.059,1.5005,18.304,3.015,2.51,7.081,5.649,0.739,0.824,3.922,9.059,1.107,0.8044,1.5005,0.9644,CRITICAL,2,ZONE_C
2026-03-01 07:38:18,973.09,9.235,0.8709,14.435,2.203,2.932,5.457,7.45,1.116,0.797,3.668,9.235,1.371,0.62,0.8709,0.8042,CRITICAL,2,ZONE_C
2026-03-01 03:13:46,111.58,0.125,0.034,0.929,0.015,-0.042,0.115,0.049,-0.017,0.003,0.044,0.125,0.017,0.033,0.034,0.2671,NOMINAL,0,ZONE_A
2026-03-01 07:43:46,1061.88,8.908,1.2815,18.485,1.949,2.602,7.246,5.182,0.535,1.039,3.251,8.908,1.168,1.2815,1.1533,0.9036,CRITICAL,2,ZONE_C
2026-03-01 07:15:28,956.12,8.338,0.7192,8.1,1.965,2.257,6.737,4.913,0.705,1.237,2.992,8.338,1.424,0.7192,0.6598,0.9452,CRITICAL,2,ZONE_C
2026-03-01 09:11:24,1166.96,9.579,1.6063,15.656,2.224,2.104,7.567,5.874,1.237,0.9,3.062,9.579,1.529,0.936,1.6063,0.7832,CRITICAL,2,ZONE_C
2026-03-01 05:14:24,437.89,1.998,0.3936,3.697,0.537,0.455,1.69,1.066,0.139,0.129,0.704,1.998,0.189,0.2068,0.3936,0.6462,CAUTION,1,ZONE_B
2026-03-01 01:59:48,140.6,0.149,0.0104,0.818,0.03,-0.045,0.148,0.005,-0.013,0.009,0.054,0.149,0.016,0.0033,0.0104,0.2267,NOMINAL,0,ZONE_A
2026-03-01 06:57:16,1203.07,4.779,1.5543,18.394,2.902,2.922,3.974,2.654,1.171,1.194,4.118,4.779,1.673,0.8443,1.5543,0.8913,CRITICAL,2,ZONE_C
2026-03-01 00:30:32,161.9,0.144,0.0441,1.62,0.005,0.014,0.131,0.06,-0.016,-0.001,0.015,0.144,0.016,0.0041,0.0441,0.1319,NOMINAL,0,ZONE_A
2026-03-01 06:42:30,1139.63,10.492,1.7874,10.436,2.203,1.823,7.61,7.222,0.647,1.355,2.859,10.492,1.502,0.62,1.7874,0.8351,CRITICAL,2,ZONE_C
2026-03-01 07:12:06,988.28,8.377,1.4474,13.366,3.222,2.59,6.486,5.301,0.815,0.737,4.133,8.377,1.099,0.9315,1.4474,0.7396,CRITICAL,2,ZONE_C
2026-03-01 07:25:48,1299.67,5.659,1.1051,12.671,0.964,2.431,4.81,2.98,0.976,0.661,2.615,5.659,1.179,0.6441,1.1051,0.9405,CRITICAL,2,ZONE_C
2026-03-01 08:33:02,933.92,8.277,1.8017,28.303,2.528,1.678,6.076,5.621,1.0,0.735,3.034,8.277,1.241,0.62,1.8017,0.8941,CRITICAL,2,ZONE_C
2026-03-01 02:25:32,116.05,0.124,0.0305,1.134,0.007,-0.015,0.09,0.086,-0.002,0.024,0.016,0.124,0.024,0.0107,0.0305,0.3049,NOMINAL,0,ZONE_A
2026-03-01 02:11:42,131.64,0.118,0.0545,0.624,0.023,-0.007,0.113,0.032,-0.006,0.018,0.024,0.118,0.019,0.0545,0.0468,0.1289,NOMINAL,0,ZONE_A
2026-03-01 05:58:44,400.0,1.729,0.4605,4.175,0.724,0.344,1.116,1.321,0.211,0.071,0.801,1.729,0.222,0.161,0.4605,0.4036,CAUTION,1,ZONE_B
2026-03-01 02:15:20,158.0,0.173,0.038,1.431,0.027,-0.004,0.15,0.086,-0.022,-0.003,0.027,0.173,0.022,0.0023,0.038,0.1152,NOMINAL,0,ZONE_A
2026-03-01 00:54:40,120.1,0.132,0.0305,0.999,0.06,0.018,0.125,0.042,-0.008,0.024,0.063,0.132,0.025,0.0089,0.0305,0.2138,NOMINAL,0,ZONE_A
2026-03-01 01:27:10,158.5,0.172,0.0423,1.165,0.021,0.005,0.154,0.077,-0.004,0.019,0.022,0.172,0.019,0.0065,0.0423,0.1789,NOMINAL,0,ZONE_A
2026-03-01 02:07:06,112.31,0.126,0.0154,0.05,0.009,-0.03,0.126,-0.006,-0.002,0.03,0.032,0.126,0.03,0.002,0.0154,0.3022,NOMINAL,0,ZONE_A
2026-03-01 08:31:58,1096.96,7.255,1.4677,12.533,1.467,1.829,4.418,5.755,0.954,0.887,2.345,7.255,1.303,0.8861,1.4677,0.8636,CRITICAL,2,ZONE_C
2026-03-01 06:58:46,1062.71,8.419,1.4358,21.935,3.718,2.564,7.646,3.524,0.997,1.158,4.517,8.419,1.528,0.6652,1.4358,0.7155,CRITICAL,2,ZONE_C
2026-03-01 03:15:12,171.36,0.178,0.0606,0.836,0.04,-0.009,0.17,0.05,-0.023,0.021,0.041,0.178,0.031,0.0077,0.0606,0.3098,NOMINAL,0,ZONE_A
2026-03-01 04:49:08,545.4,1.976,0.4516,4.727,0.381,0.264,1.616,1.136,0.426,0.153,0.464,1.976,0.453,0.1173,0.4516,0.6607,CAUTION,1,ZONE_B
2026-03-01 04:17:36,464.64,2.583,0.3307,6.561,0.733,0.494,2.071,1.545,0.153,0.186,0.884,2.583,0.241,0.0826,0.3307,0.5302,CAUTION,1,ZONE_B
2026-03-01 09:42:20,1100.19,7.289,1.75,18.274,2.208,1.407,4.169,5.979,0.767,0.91,2.618,7.289,1.19,1.119,1.75,0.8524,CRITICAL,2,ZONE_C
2026-03-01 00:31:58,115.5,0.104,0.0301,0.801,0.016,-0.026,0.101,0.024,-0.037,0.035,0.03,0.104,0.051,0.0301,0.0194,0.1622,NOMINAL,0,ZONE_A
2026-03-01 02:33:24,162.91,0.156,0.037,1.743,0.026,0.019,0.151,0.036,-0.003,0.026,0.032,0.156,0.026,0.037,0.0332,0.0881,NOMINAL,0,ZONE_A
2026-03-01 07:05:10,928.0,8.778,1.4361,18.68,2.289,2.164,6.405,6.002,0.812,0.766,3.15,8.778,1.117,0.8301,1.4361,0.8262,CRITICAL,2,ZONE_C
2026-03-01 08:08:04,760.0,8.948,1.6052,9.723,1.955,0.978,6.318,6.336,0.809,0.779,2.186,8.948,1.123,1.6052,1.2148,0.774,CRITICAL,2,ZONE_C
2026-03-01 07:54:58,1067.84,8.035,1.1904,14.156,3.281,1.559,6.943,4.044,0.908,1.012,3.632,8.035,1.359,0.7476,1.1904,0.7396,CRITICAL,2,ZONE_C
2026-03-01 01:59:36,106.31,0.168,0.0496,1.463,0.033,-0.019,0.143,0.088,-0.024,0.004,0.038,0.168,0.024,0.0044,0.0496,0.1258,NOMINAL,0,ZONE_A
2026-03-01 09:31:26,1254.23,8.626,1.6711,14.673,2.278,1.908,5.95,6.246,0.628,0.683,2.972,8.626,0.928,1.6711,1.6167,0.9515,CRITICAL,2,ZONE_C
2026-03-01 08:37:20,760.0,10.142,1.7026,15.762,1.614,2.541,8.172,6.007,1.655,0.67,3.01,10.142,1.786,0.8217,1.7026,0.7191,CRITICAL,2,ZONE_C
2026-03-01 00:14:14,130.32,0.151,0.0479,1.038,0.006,-0.016,0.134,0.07,-0.023,0.013,0.017,0.151,0.027,0.0128,0.0479,0.2004,NOMINAL,0,ZONE_A
2026-03-01 01:38:12,184.5,0.133,0.0272,1.09,-0.004,-0.007,0.125,0.046,-0.006,0.019,0.008,0.133,0.02,0.0182,0.0272,0.214,NOMINAL,0,ZONE_A
2026-03-01 02:27:40,152.56,0.241,0.0115,0.903,0.025,-0.029,0.219,0.101,0.004,0.026,0.038,0.241,0.026,0.0038,0.0115,0.1392,NOMINAL,0,ZONE_A
2026-03-01 08:35:10,929.4,6.461,2.1273,11.621,2.065,3.054,4.607,4.53,0.825,1.291,3.687,6.461,1.532,0.9124,2.1273,0.7624,CRITICAL,2,ZONE_C
2026-03-01 08:33:12,1045.98,7.04,1.8355,14.172,3.167,1.727,6.786,1.877,0.842,0.838,3.608,7.04,1.188,1.771,1.8355,0.866,CRITICAL,2,ZONE_C
2026-03-01 04:34:22,651.34,2.064,0.4807,6.58,0.295,0.091,1.491,1.427,0.238,0.094,0.309,2.064,0.256,0.1789,0.4807,0.4784,CAUTION,1,ZONE_B
2026-03-01 09:23:36,863.97,8.324,1.6295,17.479,2.116,2.25,4.919,6.715,0.861,0.733,3.089,8.324,1.131,0.62,1.6295,0.938,CRITICAL,2,ZONE_C
2026-03-01 03:07:52,241.14,0.069,0.0329,0.999,0.028,-0.033,0.053,0.045,-0.003,0.019,0.044,0.069,0.019,0.002,0.0329,0.1771,NOMINAL,0,ZONE_A
2026-03-01 04:24:40,430.72,2.261,0.1855,4.773,0.414,0.41,1.915,1.201,0.186,0.101,0.583,2.261,0.212,0.08,0.1855,0.6255,CAUTION,1,ZONE_B
2026-03-01 07:06:46,853.65,8.555,1.2085,19.671,2.821,2.996,5.849,6.243,0.653,0.733,4.115,8.555,0.982,0.9234,1.2085,0.8599,CRITICAL,2,ZONE_C
2026-03-01 04:57:22,494.69,2.279,0.4338,3.97,0.45,0.478,1.997,1.098,0.242,0.197,0.657,2.279,0.312,0.1633,0.4338,0.5998,CAUTION,1,ZONE_B
2026-03-01 09:35:46,1101.4,8.524,1.3462,15.946,2.189,2.602,5.711,6.328,0.569,1.107,3.4,8.524,1.245,1.3462,1.1057,0.9715,CRITICAL,2,ZONE_C
2026-03-01 03:16:06,123.24,0.11,0.0309,1.231,0.03,-0.031,0.107,0.028,-0.001,0.021,0.043,0.11,0.021,0.006,0.0309,0.2953,NOMINAL,0,ZONE_A
2026-03-01 06:29:34,415.22,2.571,0.3169,3.388,0.069,0.391,2.055,1.545,-0.01,0.089,0.397,2.571,0.089,0.1341,0.3169,0.3882,CAUTION,1,ZONE_B
2026-03-01 07:07:00,819.38,8.491,1.5283,15.248,2.059,2.281,6.674,5.249,1.116,0.496,3.073,8.491,1.221,0.942,1.5283,0.7256,CRITICAL,2,ZONE_C
2026-03-01 08:40:22,987.26,7.901,1.2947,13.385,2.45,2.401,6.284,4.789,1.082,0.972,3.431,7.901,1.454,0.7887,1.2947,0.7473,CRITICAL,2,ZONE_C
2026-03-01 00:10:38,121.02,0.111,0.0493,0.511,0.005,-0.014,0.081,0.075,-0.021,0.052,0.015,0.111,0.056,0.0247,0.0493,0.2116,NOMINAL,0,ZONE_A
2026-03-01 09:26:44,831.98,6.845,1.5844,20.197,2.04,1.636,4.522,5.139,0.331,0.131,2.615,6.845,0.356,1.5844,0.9682,0.8051,CRITICAL,2,ZONE_C
2026-03-01 08:17:46,1072.31,9.029,1.3829,13.333,2.744,2.352,5.618,7.068,1.062,0.921,3.614,9.029,1.406,0.7583,1.3829,0.7383,CRITICAL,2,ZONE_C
2026-03-01 07:18:04,982.89,8.137,1.4332,18.231,1.659,1.801,6.479,4.924,1.45,0.503,2.449,8.137,1.534,1.2773,1.4332,0.9498,CRITICAL,2,ZONE_C
2026-03-01 05:44:28,599.44,2.134,0.3075,6.36,0.599,0.323,1.781,1.177,0.184,0.166,0.68,2.134,0.248,0.1042,0.3075,0.4948,CAUTION,1,ZONE_B
2026-03-01 02:16:04,193.69,0.151,0.0215,1.634,0.019,-0.017,0.119,0.094,0.006,-0.019,0.026,0.151,0.02,0.0058,0.0215,0.321,NOMINAL,0,ZONE_A
2026-03-01 04:47:08,520.41,2.015,0.2445,6.821,0.442,0.3,1.378,1.471,0.065,0.082,0.534,2.015,0.104,0.0992,0.2445,0.5333,CAUTION,1,ZONE_B
2026-03-01 07:15:22,1150.49,8.899,0.6895,18.746,3.39,2.59,6.89,5.631,1.112,1.064,4.266,8.899,1.539,0.62,0.6895,0.8876,CRITICAL,2,ZONE_C
2026-03-01 05:50:58,560.21,2.111,0.2168,4.969,0.157,0.425,1.48,1.505,0.258,0.123,0.454,2.111,0.286,0.08,0.2168,0.4713,CAUTION,1,ZONE_B
2026-03-01 08:48:54,887.6,8.736,1.4206,14.48,3.609,0.908,4.659,7.39,1.048,0.91,3.721,8.736,1.388,1.098,1.4206,0.7234,CRITICAL,2,ZONE_C
2026-03-01 08:38:38,760.0,10.692,1.2002,22.214,2.128,2.363,9.329,5.223,0.843,0.781,3.18,10.692,1.149,1.2002,1.1783,0.8723,CRITICAL,2,ZONE_C
2026-03-01 09:39:50,831.2,8.364,1.0764,14.426,3.002,2.64,6.226,5.585,0.903,0.521,3.998,8.364,1.043,1.0764,0.9368,0.762,CRITICAL,2,ZONE_C
2026-03-01 03:29:10,498.28,2.379,0.4241,6.156,0.663,0.373,1.877,1.463,0.195,0.201,0.761,2.379,0.28,0.1941,0.4241,0.5058,CAUTION,1,ZONE_B
2026-03-01 02:32:46,131.83,0.073,0.0319,0.654,0.041,0.009,0.057,0.045,-0.016,-0.002,0.042,0.073,0.016,0.003,0.0319,0.2838,NOMINAL,0,ZONE_A
2026-03-01 00:47:54,91.11,0.123,0.0498,1.14,0.032,-0.012,0.099,0.074,-0.011,0.045,0.034,0.123,0.047,0.015,0.0498,0.2656,NOMINAL,0,ZONE_A
2026-03-01 00:33:18,103.75,0.181,0.0332,1.196,0.016,-0.012,0.175,0.047,-0.001,0.021,0.02,0.181,0.021,0.0073,0.0332,0.2088,NOMINAL,0,ZONE_A
2026-03-01 08:20:04,1099.59,8.37,2.1955,12.716,1.288,2.525,7.33,4.042,0.788,0.864,2.835,8.37,1.169,1.3657,2.1955,0.9113,CRITICAL,2,ZONE_C
2026-03-01 05:00:44,420.56,2.58,0.385,5.055,0.447,0.381,2.171,1.394,0.25,0.235,0.588,2.58,0.343,0.08,0.385,0.5667,CAUTION,1,ZONE_B
2026-03-01 03:45:00,624.35,2.183,0.3513,4.571,0.605,0.289,2.013,0.845,0.004,0.108,0.671,2.183,0.108,0.1588,0.3513,0.3991,CAUTION,1,ZONE_B
2026-03-01 04:32:26,468.25,2.661,0.3139,6.508,0.558,0.212,2.223,1.463,0.036,0.189,0.597,2.661,0.193,0.2437,0.3139,0.6085,CAUTION,1,ZONE_B
2026-03-01 09:24:22,1219.22,6.107,1.0634,13.023,3.056,2.184,4.079,4.545,1.223,0.649,3.756,6.107,1.385,1.0482,1.0634,0.9771,CRITICAL,2,ZONE_C
2026-03-01 05:53:30,527.84,2.103,0.3491,3.436,0.194,0.233,1.584,1.383,0.051,0.034,0.303,2.103,0.062,0.1781,0.3491,0.575,CAUTION,1,ZONE_B
2026-03-01 08:31:34,1073.46,8.009,1.5554,13.126,1.757,3.04,6.109,5.18,1.274,0.627,3.512,8.009,1.419,0.62,1.5554,0.8385,CRITICAL,2,ZONE_C
2026-03-01 05:36:56,667.35,2.478,0.2039,5.52,0.597,0.289,1.976,1.495,0.16,0.03,0.663,2.478,0.163,0.1481,0.2039,0.6364,CAUTION,1,ZONE_B
2026-03-01 09:51:26,1015.51,8.581,1.9581,18.844,2.668,2.485,7.294,4.519,0.59,0.283,3.646,8.581,0.655,1.2277,1.9581,0.8009,CRITICAL,2,ZONE_C
2026-03-01 08:13:54,1125.87,7.571,1.4833,16.218,3.431,1.6,5.79,4.879,0.956,0.787,3.786,7.571,1.239,0.6999,1.4833,0.7788,CRITICAL,2,ZONE_C
2026-03-01 00:18:54,103.73,0.142,0.0387,1.657,0.011,-0.022,0.122,0.073,-0.016,0.028,0.025,0.142,0.032,0.002,0.0387,0.3273,NOMINAL,0,ZONE_A
2026-03-01 01:21:10,126.44,0.137,0.0224,0.669,0.005,-0.024,0.12,0.066,-0.012,0.019,0.024,0.137,0.023,0.0204,0.0224,0.2103,NOMINAL,0,ZONE_A
2026-03-01 04:03:34,531.34,2.001,0.3804,5.678,0.538,0.272,1.523,1.298,0.198,0.106,0.603,2.001,0.224,0.0892,0.3804,0.6202,CAUTION,1,ZONE_B
2026-03-01 02:32:50,163.45,0.097,0.0381,1.235,0.029,-0.016,0.076,0.061,-0.003,0.013,0.033,0.097,0.013,0.0214,0.0381,0.2193,NOMINAL,0,ZONE_A
2026-03-01 02:30:10,112.98,0.135,0.0364,1.544,0.036,0.001,0.133,0.024,0.003,0.053,0.036,0.135,0.053,0.002,0.0364,0.2026,NOMINAL,0,ZONE_A
2026-03-01 01:42:12,132.55,0.118,0.0318,0.972,0.051,-0.03,0.118,-0.002,-0.005,-0.0,0.059,0.118,0.005,0.0063,0.0318,0.1743,NOMINAL,0,ZONE_A
2026-03-01 01:57:14,193.65,0.141,0.0516,0.86,0.014,-0.005,0.14,-0.019,-0.014,0.013,0.015,0.141,0.019,0.024,0.0516,0.0768,NOMINAL,0,ZONE_A
2026-03-01 03:13:18,163.03,0.188,0.0337,1.46,-0.003,-0.025,0.168,0.084,0.011,0.016,0.025,0.188,0.02,0.0033,0.0337,0.2235,NOMINAL,0,ZONE_A
2026-03-01 01:34:22,209.79,0.124,0.059,1.005,0.005,-0.018,0.116,0.045,0.029,0.028,0.019,0.124,0.04,0.0061,0.059,0.2566,NOMINAL,0,ZONE_A
2026-03-01 03:53:00,532.12,2.721,0.3451,5.559,0.704,0.358,2.258,1.518,0.173,0.189,0.79,2.721,0.256,0.2136,0.3451,0.6233,CAUTION,1,ZONE_B
2026-03-01 06:13:06,466.56,1.814,0.5283,5.066,0.673,0.641,1.562,0.923,0.145,0.154,0.929,1.814,0.212,0.1303,0.5283,0.5282,CAUTION,1,ZONE_B
2026-03-01 08:01:18,852.96,9.627,1.5784,16.407,2.58,2.404,5.367,7.992,0.505,0.599,3.526,9.627,0.783,1.0205,1.5784,0.7469,CRITICAL,2,ZONE_C
2026-03-01 09:52:32,1034.15,7.405,1.086,16.554,1.993,1.781,5.416,5.051,1.643,0.605,2.673,7.405,1.751,1.086,0.61,0.7367,CRITICAL,2,ZONE_C
2026-03-01 07:54:34,952.91,9.94,1.1052,11.468,2.08,1.803,7.635,6.365,1.008,0.755,2.753,9.94,1.26,0.7071,1.1052,0.7178,CRITICAL,2,ZONE_C
2026-03-01 03:35:42,529.8,2.2,0.3716,6.448,0.337,0.407,1.926,1.063,0.24,0.1,0.529,2.2,0.26,0.1686,0.3716,0.6026,CAUTION,1,ZONE_B
2026-03-01 06:35:38,517.65,2.863,0.362,5.155,0.637,0.323,2.463,1.459,0.142,0.036,0.714,2.863,0.147,0.2148,0.362,0.6896,CAUTION,1,ZONE_B
2026-03-01 08:54:08,777.16,8.835,0.8521,25.739,1.619,1.691,6.368,6.125,0.617,0.782,2.341,8.835,0.996,0.7783,0.8521,0.7293,CRITICAL,2,ZONE_C
2026-03-01 03:56:32,593.25,2.719,0.3779,4.456,0.555,0.211,2.324,1.411,0.229,0.043,0.593,2.719,0.233,0.115,0.3779,0.4691,CAUTION,1,ZONE_B
2026-03-01 08:26:46,1176.73,4.844,2.3941,15.672,2.726,2.509,4.295,2.239,1.127,0.974,3.705,4.844,1.49,0.62,2.3941,0.9692,CRITICAL,2,ZONE_C
2026-03-01 01:31:44,89.41,0.162,0.0334,0.877,0.021,-0.03,0.095,0.132,-0.027,0.014,0.037,0.162,0.03,0.007,0.0334,0.078,NOMINAL,0,ZONE_A
2026-03-01 09:00:04,1048.06,9.05,1.2771,9.329,2.926,0.896,7.078,5.639,0.723,0.779,3.06,9.05,1.063,0.6479,1.2771,0.8025,CRITICAL,2,ZONE_C
2026-03-01 04:11:44,621.23,2.132,0.5188,5.641,0.557,0.045,1.635,1.368,0.126,0.064,0.559,2.132,0.141,0.0963,0.5188,0.6187,CAUTION,1,ZONE_B
2026-03-01 09:24:44,794.36,6.224,1.7837,16.805,2.997,3.604,3.064,5.417,1.037,0.527,4.688,6.224,1.163,1.5344,1.7837,0.7408,CRITICAL,2,ZONE_C
